contrast_id	gene_id	gene_key	baseline_expression	spread_i	n_methods	gene_name	gene_start	gene_end	gene_length_bp	length_source	log10_gene_length	baseline_rank_pct	baseline_bin	head_indicator	time_bin
DT_vs_D_4h	ENSG00000248538_AC022784.1	ENSG00000248538	-0.17811206335740454	0.6293529455555319	6	PPP1R3B-DT	9151669	9426716	275048	GTF gene span	5.4394084913431495	0.24399906781635983	Non-head	0	Early
DT_vs_D_4h	ENSG00000248668_OXCT1-AS1	ENSG00000248668	-2.729339008772708	0.05904215181907734	6	OXCT1-AS1	41868320	41880210	11891	GTF gene span	4.0752183791115355	0.08541132603122815	Non-head	0	Early
DT_vs_D_4h	ENSG00000248677_LINC02102	ENSG00000248677	-3.772291875378549	1.2348768953020586	6	LINC02102	6686321	6707711	21391	GTF gene span	4.330231087719279	0.032742950361221164	Non-head	0	Early
DT_vs_D_4h	ENSG00000248712_CCDC153	ENSG00000248712	-1.7875843708619894	0.39708474634723145	6	DRC12	119190055	119206266	16212	GTF gene span	4.209836595069655	0.15060591936611512	Non-head	0	Early
DT_vs_D_4h	ENSG00000248727_LINC01948	ENSG00000248727	-1.0905465946515691	0.24730927372514136	6	LINC01948	56449986	56482121	32136	GTF gene span	4.506991818723615	0.1940689815893731	Non-head	0	Early
DT_vs_D_4h	ENSG00000248734_AC008906.1	ENSG00000248734	-0.43706395856654967	0.10479260770765272	6	ENSG00000248734	96784777	96785999	1223	GTF gene span	3.0874264570362855	0.2292589140060592	Non-head	0	Early
DT_vs_D_4h	ENSG00000248774_AC097534.1	ENSG00000248774	-4.1442795059938025	0.4302525139031661	6	ENSG00000248774	173322206	173330743	8538	GTF gene span	3.931356150467928	0.01788627359589839	Non-head	0	Early
DT_vs_D_4h	ENSG00000248810_LINC02432	ENSG00000248810	-1.5096530366018257	0.10789591967325873	6	LINC02432	141302910	141357096	54187	GTF gene span	4.7338951074709374	0.16808436261943602	Non-head	0	Early
DT_vs_D_4h	ENSG00000248846_LINC02065	ENSG00000248846	1.5267576483204104	1.3785994819581968	6	LINC02065	66205120	66209893	4774	GTF gene span	3.6788824146707357	0.3312747611279422	Non-head	0	Early
DT_vs_D_4h	ENSG00000248866_USP46-AS1	ENSG00000248866	0.9519002609664436	0.12125985610854195	6	USP46-DT	52656675	52661668	4994	GTF gene span	3.698448538015329	0.3011535772547192	Non-head	0	Early
DT_vs_D_4h	ENSG00000248898_AC022126.1	ENSG00000248898	-2.8234607170316774	0.2843210349468715	6	PELO-AS1	52673186	52800811	127626	GTF gene span	5.105939157976694	0.07964343975763226	Non-head	0	Early
DT_vs_D_4h	ENSG00000248905_FMN1	ENSG00000248905	5.644741350612071	0.803037348739934	6	FMN1	32765544	33194727	429184	GTF gene span	5.6326435230766885	0.7568165928687951	Non-head	0	Early
DT_vs_D_4h	ENSG00000248932_AC046134.2	ENSG00000248932	0.9742965374443008	1.039189626410149	6	COPB2-DT	139389705	139782699	392995	GTF gene span	5.59438702496519	0.3028431601025402	Non-head	0	Early
DT_vs_D_4h	ENSG00000248954_AC027801.1	ENSG00000248954	-1.2116055058223023	0.126484337440125	6	ENSG00000248954	49887590	49938666	51077	GTF gene span	4.708225381118643	0.18748543463062223	Non-head	0	Early
DT_vs_D_4h	ENSG00000248964_AC131254.1	ENSG00000248964	-4.441165881953831	0.28054749230594456	6	ENSG00000248964	29815004	29870755	55752	GTF gene span	4.746260451511842	0.00932183640177115	Non-head	0	Early
DT_vs_D_4h	ENSG00000248980_AC019163.1	ENSG00000248980	-2.7478455679321963	0.6200533455089736	6	SPCS3-AS1	176308268	176320458	12191	GTF gene span	4.086039331268039	0.08360522022838499	Non-head	0	Early
DT_vs_D_4h	ENSG00000248994_AC124852.1	ENSG00000248994	2.7310933653736074	0.1773308276037294	6	ENSG00000248994	1927877	2119926	192050	GTF gene span	5.283414311501195	0.3972267536704731	Non-head	0	Early
DT_vs_D_4h	ENSG00000249007_AL691482.3	ENSG00000249007	2.4139793460874275	0.629973791898671	6	ENSG00000249007	202011370	202015657	4288	GTF gene span	3.6322547766847135	0.37782568165928687	Non-head	0	Early
DT_vs_D_4h	ENSG00000249042_AC008771.1	ENSG00000249042	4.701562923342658	0.8489169094717878	6	FAM151B-DT	80411231	80488101	76871	GTF gene span	4.885762530759095	0.6098811465858774	Non-head	0	Early
DT_vs_D_4h	ENSG00000249087_ZNF436-AS1	ENSG00000249087	1.5325916239188837	0.06489435567821658	6	ZNF436-AS1	23368485	23371858	3374	GTF gene span	3.5281450782531065	0.33139128408296437	Non-head	0	Early
DT_vs_D_4h	ENSG00000249096_LINC02362	ENSG00000249096	-3.539604506054448	0.5520848763683197	6	LINC02362	184365180	184382416	17237	GTF gene span	4.236461681626815	0.04305523188068049	Non-head	0	Early
DT_vs_D_4h	ENSG00000249115_HAUS5	ENSG00000249115	3.5402538263065444	0.10813790472010859	6	HAUS5	35612735	35625355	12621	GTF gene span	4.101093766736659	0.46265439291540433	Non-head	0	Early
DT_vs_D_4h	ENSG00000249116_AC025183.1	ENSG00000249116	-1.6713376205668824	0.4105051362948472	6	IRX4-AS1	1883309	1885421	2113	GTF gene span	3.3248994970523134	0.1581216499650431	Non-head	0	Early
DT_vs_D_4h	ENSG00000249158_PCDHA11	ENSG00000249158	-4.062489452790137	0.36152934811311244	6	PCDHA11	140868183	141012351	144169	GTF gene span	5.158871886067926	0.02196457702167327	Non-head	0	Early
DT_vs_D_4h	ENSG00000249173_LINC01093	ENSG00000249173	-1.9987340733609729	0.09375847585426486	6	LINC01093	184892858	184899908	7051	GTF gene span	3.8482507146770426	0.13516662782568165	Non-head	0	Early
DT_vs_D_4h	ENSG00000249222_ATP5MGL	ENSG00000249222	-3.3586287737071068	0.3843764243467521	6	ATP5MGL	42639803	42640601	799	GTF gene span	2.902546779313991	0.04445350734094616	Non-head	0	Early
DT_vs_D_4h	ENSG00000249267_LINC00939	ENSG00000249267	-3.3586287737071068	0.3693903784898558	6	LINC00939	125943740	125983667	39928	GTF gene span	4.601277556858066	0.04445350734094616	Non-head	0	Early
DT_vs_D_4h	ENSG00000249279_LINC02057	ENSG00000249279	-2.1585668569013707	0.2084300692502697	6	LINC02057	61194314	61305191	110878	GTF gene span	5.044845383602531	0.12403868562106735	Non-head	0	Early
DT_vs_D_4h	ENSG00000249307_LINC01088	ENSG00000249307	-3.8652264150455538	0.5661376955429467	6	LINC01088	78938871	79309673	370803	GTF gene span	5.569143239167646	0.026858541132603123	Non-head	0	Early
DT_vs_D_4h	ENSG00000249326_AC025183.2	ENSG00000249326	-4.954545003275542	0.4148977500826329	6	CTD-2194D22.4	1887332	1900493	13162	GTF gene span	4.119321886463977	0	Non-head	0	Early
DT_vs_D_4h	ENSG00000249348_UGDH-AS1	ENSG00000249348	0.13699921024327538	0.22557171735034776	6	UGDH-AS1	39527713	39594707	66995	GTF gene span	4.8260423914554735	0.26013749708692613	Non-head	0	Early
DT_vs_D_4h	ENSG00000249364_AC112206.2	ENSG00000249364	-1.0502063937066135	0.2040672901308348	6	LINC02997	67379378	67806600	427223	GTF gene span	5.630654625350558	0.19558378000466092	Non-head	0	Early
DT_vs_D_4h	ENSG00000249375_CASC11	ENSG00000249375	-2.8234607170316774	0.27115329980144476	6	CASC11	127686343	127739022	52680	GTF gene span	4.721645766289746	0.07964343975763226	Non-head	0	Early
DT_vs_D_4h	ENSG00000249395_CASC9	ENSG00000249395	2.79506647166201	0.6803860224858068	6	CASC9	75120407	75352327	231921	GTF gene span	5.3653400749476035	0.40078070379864833	Non-head	0	Early
DT_vs_D_4h	ENSG00000249437_NAIP	ENSG00000249437	2.5866536533072373	0.1889037561856139	6	NAIP	70968166	71025339	57174	GTF gene span	4.757198577331608	0.3879049172687019	Non-head	0	Early
DT_vs_D_4h	ENSG00000249456_AL731577.2	ENSG00000249456	0.6319646321696967	0.2528457129836375	6	ENSG00000249456	124917143	124942881	25739	GTF gene span	4.410591669883119	0.2858308086693079	Non-head	0	Early
DT_vs_D_4h	ENSG00000249471_ZNF324B	ENSG00000249471	3.058708731447098	0.48448346704981565	6	ZNF324B	58450369	58459868	9500	GTF gene span	3.9777236052888476	0.42070612910743416	Non-head	0	Early
DT_vs_D_4h	ENSG00000249476_AC008467.1	ENSG00000249476	-1.2577631561092617	0.12440514638948297	6	ENSG00000249476	109237120	109326369	89250	GTF gene span	4.950608224784231	0.1842810533675134	Non-head	0	Early
DT_vs_D_4h	ENSG00000249502_AC006160.1	ENSG00000249502	-1.9250096006008164	0.2573681830072115	6	MED28-DT	17586267	17614585	28319	GTF gene span	4.4520779134898465	0.13965276159403403	Non-head	0	Early
DT_vs_D_4h	ENSG00000249572_AC034231.1	ENSG00000249572	-2.0895776112425306	0.3153879656905315	6	TARS1-DT	33418737	33441230	22494	GTF gene span	4.352066690805194	0.13073875553484035	Non-head	0	Early
DT_vs_D_4h	ENSG00000249592_AC139887.2	ENSG00000249592	1.8557772850872265	0.2453198077548333	6	PCGF3-AS1	760202	781874	21673	GTF gene span	4.335919030990713	0.34787928221859704	Non-head	0	Early
DT_vs_D_4h	ENSG00000249628_LINC00942	ENSG00000249628	-3.675640984149348	0.5740008812136085	6	LINC00942	1500454	1510830	10377	GTF gene span	4.016071816734024	0.034141225821486834	Non-head	0	Early
DT_vs_D_4h	ENSG00000249635_AC109361.1	ENSG00000249635	-2.493387856252354	0.12233805264440623	6	ENSG00000249635	106003317	106022478	19162	GTF gene span	4.28244083582987	0.10154975530179446	Non-head	0	Early
DT_vs_D_4h	ENSG00000249637_AC008438.1	ENSG00000249637	-2.110553604158247	0.27899430697395655	6	ANKHD1-DT	140365437	140401706	36270	GTF gene span	4.559547555580434	0.12899091120950829	Non-head	0	Early
DT_vs_D_4h	ENSG00000249641_HOXC13-AS	ENSG00000249641	1.368142057377229	0.8175092161952738	6	HOXC13-AS	53935250	53939692	4443	GTF gene span	3.6476763132408707	0.3232346772314146	Non-head	0	Early
DT_vs_D_4h	ENSG00000249673_NOP14-AS1	ENSG00000249673	2.7927958462528943	0.6394304003013329	6	NOP14-AS1	2934876	2961738	26863	GTF gene span	4.429154512081447	0.4006059193661151	Non-head	0	Early
DT_vs_D_4h	ENSG00000249685_AC079921.2	ENSG00000249685	-1.777559076363218	0.2527413389804395	6	ENSG00000249685	39133913	39135608	1696	GTF gene span	3.229425847920695	0.1518294103938476	Non-head	0	Early
DT_vs_D_4h	ENSG00000249709_ZNF564	ENSG00000249709	2.5746085326299655	0.2968040137013254	6	ZNF564	12524903	12551542	26640	GTF gene span	4.425534220498263	0.387089256583547	Non-head	0	Early
DT_vs_D_4h	ENSG00000249738_AC008691.1	ENSG00000249738	-1.4968673381575113	0.5685355425480453	6	IL12B-AS1	159310579	159805536	494958	GTF gene span	5.694568348141412	0.1693078536471685	Non-head	0	Early
DT_vs_D_4h	ENSG00000249740_OSMR-AS1	ENSG00000249740	-0.30812293730837714	0.5717678780868352	6	OSMR-DT	38668922	38845956	177035	GTF gene span	5.248059135312142	0.2365415986949429	Non-head	0	Early
DT_vs_D_4h	ENSG00000249786_EAF1-AS1	ENSG00000249786	-3.9345682406153832	0.2822238913666795	6	EAF1-AS1	15436171	15449994	13824	GTF gene span	4.140633725134818	0.024120251689582848	Non-head	0	Early
DT_vs_D_4h	ENSG00000249825_AC012636.1	ENSG00000249825	-2.95214212071205	0.38797306094140327	6	THBS4-AS1	80052374	80083665	31292	GTF gene span	4.495433321573987	0.07113726404101609	Non-head	0	Early
DT_vs_D_4h	ENSG00000249846_LINC02021	ENSG00000249846	-4.062489452790137	0.33624563335518953	6	LINC02021	130111656	130201644	89989	GTF gene span	4.954189425758579	0.02196457702167327	Non-head	0	Early
DT_vs_D_4h	ENSG00000249859_PVT1	ENSG00000249859	5.575259489498965	0.11864963493761815	6	PVT1	127794513	128188202	393690	GTF gene span	5.59515438354823	0.7459216965742251	Non-head	0	Early
DT_vs_D_4h	ENSG00000249885_ARHGEF38-IT1	ENSG00000249885	-2.95214212071205	0.2885151738230376	6	ARHGEF38-IT1	105561591	105570238	8648	GTF gene span	3.936915680945254	0.07113726404101609	Non-head	0	Early
DT_vs_D_4h	ENSG00000249898_MCPH1-AS1	ENSG00000249898	-1.631074773566178	0.32045173459007303	6	MCPH1-AS1	6617310	6708290	90981	GTF gene span	4.9589507059836615	0.16132603122815195	Non-head	0	Early
DT_vs_D_4h	ENSG00000249899_AC025180.1	ENSG00000249899	-4.954545003275542	0.5093436981682159	6	ITGA2-AS1	52930606	52990278	59673	GTF gene span	4.775777872110808	0	Non-head	0	Early
DT_vs_D_4h	ENSG00000249915_PDCD6	ENSG00000249915	6.3136847963984	0.27894009628004657	6	PDCD6	271452	314978	43527	GTF gene span	4.638758735424253	0.8522488930319273	Non-head	0	Early
DT_vs_D_4h	ENSG00000249931_GOLGA8K	ENSG00000249931	-4.378605536367266	0.5529796365871111	6	GOLGA8K	32389599	32403292	13694	GTF gene span	4.1365303235313	0.014099277557678863	Non-head	0	Early
DT_vs_D_4h	ENSG00000249961_TERB1	ENSG00000249961	-3.5683400390855256	0.24954595952464476	6	TERB1	66754640	66801620	46981	GTF gene span	4.671922256585049	0.035947331624329996	Non-head	0	Early
DT_vs_D_4h	ENSG00000249992_TMEM158	ENSG00000249992	0.21108243865240395	0.809378731201754	6	TMEM158	45224466	45226287	1822	GTF gene span	3.2605483726369795	0.2635749242600792	Non-head	0	Early
DT_vs_D_4h	ENSG00000249996_AC106786.2	ENSG00000249996	-2.8802363248931435	1.0738055576423962	6	PPIC-AS1	123036162	123054667	18506	GTF gene span	4.267312557831445	0.07288510836634816	Non-head	0	Early
DT_vs_D_4h	ENSG00000250041_AC069360.1	ENSG00000250041	-3.033171982410096	0.3296882380366639	6	ENSG00000250041	10884149	10900403	16255	GTF gene span	4.210986973832146	0.06688417618270799	Non-head	0	Early
DT_vs_D_4h	ENSG00000250067_YJEFN3	ENSG00000250067	1.078679205488922	0.2631094564347709	6	YJEFN3	19528851	19537584	8734	GTF gene span	3.9412131875853214	0.30779538569098114	Non-head	0	Early
DT_vs_D_4h	ENSG00000250069_AC011379.1	ENSG00000250069	-1.631074773566178	0.1186750653751452	6	ENSG00000250069	140200163	140203187	3025	GTF gene span	3.4807253789884878	0.16132603122815195	Non-head	0	Early
DT_vs_D_4h	ENSG00000250072_SH3TC2-DT	ENSG00000250072	-0.4424103012076093	0.11189053710904984	6	SH3TC2-DT	149063199	149130020	66822	GTF gene span	4.824919470044482	0.2290258680960149	Non-head	0	Early
DT_vs_D_4h	ENSG00000250073_AP000866.2	ENSG00000250073	-3.5683400390855256	0.18928190766120437	6	ESAM-AS1	124758841	124766832	7992	GTF gene span	3.902655475217926	0.035947331624329996	Non-head	0	Early
DT_vs_D_4h	ENSG00000250091_DNAH10OS	ENSG00000250091	-0.9916152337060056	0.14582194893555844	6	DNAH10OS	123925461	123934984	9524	GTF gene span	3.9788193867328423	0.1990794686553251	Non-head	0	Early
DT_vs_D_4h	ENSG00000250120_PCDHA10	ENSG00000250120	-1.0988267867404509	0.20172436348931982	6	PCDHA10	140855883	141012351	156469	GTF gene span	5.1944283069781605	0.19296201351666278	Non-head	0	Early
DT_vs_D_4h	ENSG00000250131_AC078881.1	ENSG00000250131	-1.7539473957507823	0.38580400140172005	6	AGA-DT	177442514	177681381	238868	GTF gene span	5.3781579732983715	0.1523537636914472	Non-head	0	Early
DT_vs_D_4h	ENSG00000250132_AC004803.1	ENSG00000250132	1.2415644366231615	0.3275856552144979	6	ENSG00000250132	974133	991190	17058	GTF gene span	4.231928110074086	0.3170589606152412	Non-head	0	Early
DT_vs_D_4h	ENSG00000250135_AL049795.2	ENSG00000250135	1.210886838938097	0.7403111877839836	6	ENSG00000250135	32170733	32176568	5836	GTF gene span	3.766115283221414	0.3145537170822652	Non-head	0	Early
DT_vs_D_4h	ENSG00000250159_AC106791.1	ENSG00000250159	-4.441165881953831	0.371013569539651	6	PKD2L2-DT	137757764	137889434	131671	GTF gene span	5.1194901339077115	0.00932183640177115	Non-head	0	Early
DT_vs_D_4h	ENSG00000250170_RASA2-IT1	ENSG00000250170	-3.033171982410096	0.08451150830749353	6	RASA2-IT1	141525133	141526121	989	GTF gene span	2.9951962915971793	0.06688417618270799	Non-head	0	Early
DT_vs_D_4h	ENSG00000250220_AC053527.2	ENSG00000250220	-4.1442795059938025	0.5166010708787191	6	ANKRD17-DT	73258885	73353608	94724	GTF gene span	4.9764600291302	0.01788627359589839	Non-head	0	Early
DT_vs_D_4h	ENSG00000250222_AC008443.5	ENSG00000250222	-4.378605536367266	1.369950930411808	6	TRIM7-AS2	181191023	181203117	12095	GTF gene span	4.082605872697899	0.014099277557678863	Non-head	0	Early
DT_vs_D_4h	ENSG00000250302_LINC01618	ENSG00000250302	-0.11734262298855092	0.45258419742773065	6	LINC01618	52750883	52753440	2558	GTF gene span	3.407900540142635	0.247494756467024	Non-head	0	Early
DT_vs_D_4h	ENSG00000250303_LINC02762	ENSG00000250303	-3.0425126901299784	1.0821346819334008	6	LINC02762	112270707	112376036	105330	GTF gene span	5.022552084185014	0.06268934980191097	Non-head	0	Early
DT_vs_D_4h	ENSG00000250312_ZNF718	ENSG00000250312	2.920968753229298	0.5776378028885555	6	ZNF718	124456	210714	86259	GTF gene span	4.935804419066144	0.4101025402004195	Non-head	0	Early
DT_vs_D_4h	ENSG00000250317_SMIM20	ENSG00000250317	3.8345917323652303	0.12316409485373911	6	SMIM20	25861830	25931807	69978	GTF gene span	4.8449615260094765	0.49434863668142626	Non-head	0	Early
DT_vs_D_4h	ENSG00000250320_AC113383.1	ENSG00000250320	-4.954545003275542	1.2832830596236606	6	EDIL3-DT	84382422	84606399	223978	GTF gene span	5.350205362317084	0	Non-head	0	Early
DT_vs_D_4h	ENSG00000250326_AC104596.1	ENSG00000250326	-1.9907703613588823	0.18604521097299687	6	USP38-DT	142889858	143184904	295047	GTF gene span	5.469891203146957	0.13644838033092518	Non-head	0	Early
DT_vs_D_4h	ENSG00000250328_AC022101.1	ENSG00000250328	0.5631335837421806	0.9992425548455893	6	SNCAIP-AS3	122436497	122479208	42712	GTF gene span	4.630549907849852	0.28181076672104405	Non-head	0	Early
DT_vs_D_4h	ENSG00000250333_AC093725.2	ENSG00000250333	-3.8652264150455538	0.43627702920864164	6	ENSG00000250333	57605694	57658800	53107	GTF gene span	4.7251517689347695	0.026858541132603123	Non-head	0	Early
DT_vs_D_4h	ENSG00000250337_PURPL	ENSG00000250337	-3.1963524084702715	0.5277451232241561	6	PURPL	27217714	27497871	280158	GTF gene span	5.44740302839648	0.05628058727569331	Non-head	0	Early
DT_vs_D_4h	ENSG00000250365_AL139353.2	ENSG00000250365	-2.95214212071205	0.14693522246451096	6	HEATR5A-DT	31420140	31452883	32744	GTF gene span	4.515131731637213	0.07113726404101609	Non-head	0	Early
DT_vs_D_4h	ENSG00000250371_AC007370.2	ENSG00000250371	-3.3586287737071068	0.18424916536728153	6	ENSG00000250371	12859101	12864961	5861	GTF gene span	3.767971721381619	0.04445350734094616	Non-head	0	Early
DT_vs_D_4h	ENSG00000250397_AP006623.1	ENSG00000250397	-1.5504683637481311	0.3999206023839732	6	ENSG00000250397	856880	859795	2916	GTF gene span	3.4647875196459372	0.16703565602423678	Non-head	0	Early
DT_vs_D_4h	ENSG00000250413_AC005674.1	ENSG00000250413	-2.2249606211965065	1.0353538827916338	6	SLC2A9-AS1	10006478	10073508	67031	GTF gene span	4.826275698451497	0.1204847354928921	Non-head	0	Early
DT_vs_D_4h	ENSG00000250451_HOXC-AS1	ENSG00000250451	-0.39999503225072974	0.236918851603232	6	HOXC-AS1	53999016	54000011	996	GTF gene span	2.998259338423699	0.23205546492659054	Non-head	0	Early
DT_vs_D_4h	ENSG00000250479_CHCHD10	ENSG00000250479	6.096447153123708	0.7468739491302075	6	CHCHD10	23765834	23767982	2149	GTF gene span	3.3322364154914434	0.8221277091587043	Non-head	0	Early
DT_vs_D_4h	ENSG00000250486_FAM218A	ENSG00000250486	0.7377589427496603	0.526561063310364	6	FAM218A	164956946	164959122	2177	GTF gene span	3.3378584290410944	0.2910743416453041	Non-head	0	Early
DT_vs_D_4h	ENSG00000250506_CDK3	ENSG00000250506	1.6576645693783931	0.6594331415612652	6	CDK3	76000644	76005999	5356	GTF gene span	3.7288405683399715	0.3376252621766488	Non-head	0	Early
DT_vs_D_4h	ENSG00000250508_LINC02701	ENSG00000250508	-2.405220726356029	1.3501189647500589	6	LINC02701	68870664	68874542	3879	GTF gene span	3.5887197796000563	0.10690981123281286	Non-head	0	Early
DT_vs_D_4h	ENSG00000250519_AP002784.1	ENSG00000250519	-2.614931991734448	0.41487410939839964	6	ENSG00000250519	94185439	94282203	96765	GTF gene span	4.985718300949731	0.09385924027033325	Non-head	0	Early
DT_vs_D_4h	ENSG00000250548_LINC01303	ENSG00000250548	-3.675640984149348	0.3430876126719185	6	LINC01303	61546783	61618974	72192	GTF gene span	4.858489073631211	0.034141225821486834	Non-head	0	Early
DT_vs_D_4h	ENSG00000250565_ATP6V1E2	ENSG00000250565	2.7607776525593986	0.307088221211269	6	ATP6V1E2	46490750	46543287	52538	GTF gene span	4.720473536179473	0.39920764390584945	Non-head	0	Early
DT_vs_D_4h	ENSG00000250571_GLI4	ENSG00000250571	3.6979036369078058	0.5787927063508145	6	GLI4	143263193	143276937	13745	GTF gene span	4.138144744179487	0.4793171754835703	Non-head	0	Early
DT_vs_D_4h	ENSG00000250608_AC010210.1	ENSG00000250608	0.5108751972552377	0.314904177434447	6	NUDT16-DT	131276183	131381656	105474	GTF gene span	5.023145416523312	0.2786063854579352	Non-head	0	Early
DT_vs_D_4h	ENSG00000250616_AC012645.1	ENSG00000250616	-1.2874380969723238	0.026292732518302303	6	YPEL3-DT	30096363	30105193	8831	GTF gene span	3.9460098847657648	0.18136797949195993	Non-head	0	Early
DT_vs_D_4h	ENSG00000250634_LINC01182	ENSG00000250634	-3.549110331468426	0.4612849766379844	6	LINC01182	13654295	14254578	600284	GTF gene span	5.778356767803125	0.03979258914006059	Non-head	0	Early
DT_vs_D_4h	ENSG00000250697_AC010343.3	ENSG00000250697	-2.855352444855272	0.15795175872477915	6	ENSG00000250697	32810721	33298066	487346	GTF gene span	5.687837405847352	0.07882777907247727	Non-head	0	Early
DT_vs_D_4h	ENSG00000250722_SELENOP	ENSG00000250722	2.2445487051925124	0.5053515592373548	6	SELENOP	42795418	42887392	91975	GTF gene span	4.963669796503164	0.3679794919599161	Non-head	0	Early
DT_vs_D_4h	ENSG00000250742_LINC02381	ENSG00000250742	1.9966254010815236	0.3809226847947656	6	LINC02381	54126019	54147485	21467	GTF gene span	4.331771356290927	0.35440456769983686	Non-head	0	Early
