gene_core,gene,gene_raw,type,start,stop,strand,score,pval,qval,dist_to_tss,band,updown_group
ENSG00000308442,ENSG00000308442_ENSG00000308442,ENSG00000308442.1_ENSG00000308442(+),EBOX,665,676,+,10.6992,8.58e-05,0.63,-330.5,,
ENSG00000308443,ENSG00000308443_ENSG00000308443,ENSG00000308443.1_ENSG00000308443(-),TETO,1377,1395,+,9.535,6.25e-05,1,385,,
ENSG00000308444,ENSG00000308444_ENSG00000308444,ENSG00000308444.1_ENSG00000308444(+),EBOX,1473,1484,-,14.1951,8.68e-06,0.525,477.5,,
ENSG00000308444,ENSG00000308444_ENSG00000308444,ENSG00000308444.1_ENSG00000308444(+),EBOX,1132,1143,+,12.2846,3.13e-05,0.63,136.5,,
ENSG00000308444,ENSG00000308444_ENSG00000308444,ENSG00000308444.1_ENSG00000308444(+),EBOX,1473,1484,+,11.6098,4.84e-05,0.63,477.5,,
ENSG00000308446,ENSG00000308446_ENSG00000308446,ENSG00000308446.1_ENSG00000308446(+),EBOX,1674,1685,-,11.2927,5.94e-05,0.63,678.5,,
ENSG00000308446,ENSG00000308446_ENSG00000308446,ENSG00000308446.1_ENSG00000308446(+),TETO,291,309,+,9.485,6.4e-05,1,-701,,
ENSG00000308451,ENSG00000308451_ENSG00000308451,ENSG00000308451.1_ENSG00000308451(-),TETO,335,353,-,12.655,1.2e-05,1,-657,,
ENSG00000308452,ENSG00000308452_ENSG00000308452,ENSG00000308452.1_ENSG00000308452(+),EBOX,1056,1067,+,13.3008,1.63e-05,0.593,60.5,,
ENSG00000308452,ENSG00000308452_ENSG00000308452,ENSG00000308452.1_ENSG00000308452(+),EBOX,1056,1067,-,13.3008,1.63e-05,0.593,60.5,,
ENSG00000308454,ENSG00000308454_ENSG00000308454,ENSG00000308454.1_ENSG00000308454(+),EBOX,482,493,+,11.4634,5.33e-05,0.63,-513.5,,
ENSG00000308455,ENSG00000308455_ENSG00000308455,ENSG00000308455.1_ENSG00000308455(-),EBOX,945,956,+,13.1626,1.78e-05,0.613,-50.5,,
ENSG00000308455,ENSG00000308455_ENSG00000308455,ENSG00000308455.1_ENSG00000308455(-),EBOX,945,956,-,12.7805,2.27e-05,0.63,-50.5,,
ENSG00000308457,ENSG00000308457_ENSG00000308457,ENSG00000308457.1_ENSG00000308457(-),EBOX,650,661,-,16.1382,6.49e-07,0.334,-345.5,,
ENSG00000308457,ENSG00000308457_ENSG00000308457,ENSG00000308457.1_ENSG00000308457(-),EBOX,760,771,+,14.0569,9.84e-06,0.543,-235.5,,
ENSG00000308457,ENSG00000308457_ENSG00000308457,ENSG00000308457.1_ENSG00000308457(-),EBOX,760,771,-,14.0569,9.84e-06,0.543,-235.5,,
ENSG00000308457,ENSG00000308457_ENSG00000308457,ENSG00000308457.1_ENSG00000308457(-),EBOX,995,1006,+,12.1789,3.36e-05,0.63,-0.5,,
ENSG00000308457,ENSG00000308457_ENSG00000308457,ENSG00000308457.1_ENSG00000308457(-),EBOX,995,1006,-,12.0244,3.68e-05,0.63,-0.5,,
ENSG00000308457,ENSG00000308457_ENSG00000308457,ENSG00000308457.1_ENSG00000308457(-),EBOX,650,661,+,11.813,4.25e-05,0.63,-345.5,,
ENSG00000308458,ENSG00000308458_ENSG00000308458,ENSG00000308458.1_ENSG00000308458(+),EBOX,508,519,-,11.6748,4.65e-05,0.63,-487.5,,
ENSG00000308458,ENSG00000308458_ENSG00000308458,ENSG00000308458.1_ENSG00000308458(+),EBOX,1072,1083,-,10.8049,8.04e-05,0.63,76.5,,
ENSG00000308462,ENSG00000308462_ENSG00000308462,ENSG00000308462.1_ENSG00000308462(-),TETO,528,546,-,13.235,8.55e-06,1,-464,,
ENSG00000308463,ENSG00000308463_ENSG00000308463,ENSG00000308463.1_ENSG00000308463(-),TETO,598,616,-,10.845,3.35e-05,1,-394,,
ENSG00000308464,ENSG00000308464_ENSG00000308464,ENSG00000308464.1_ENSG00000308464(-),TETO,1597,1615,+,9.58,6.11e-05,1,605,,
ENSG00000308464,ENSG00000308464_ENSG00000308464,ENSG00000308464.1_ENSG00000308464(-),TETO,321,339,-,8.855,9.02e-05,1,-671,,
ENSG00000308467,ENSG00000308467_ENSG00000308467,ENSG00000308467.1_ENSG00000308467(+),EBOX,952,963,-,13.6829,1.26e-05,0.564,-43.5,,
ENSG00000308467,ENSG00000308467_ENSG00000308467,ENSG00000308467.1_ENSG00000308467(+),EBOX,952,963,+,13.3333,1.59e-05,0.593,-43.5,,
ENSG00000308469,ENSG00000308469_ENSG00000308469,ENSG00000308469.1_ENSG00000308469(-),EBOX,294,305,-,11.4634,5.33e-05,0.63,-701.5,,
ENSG00000308469,ENSG00000308469_ENSG00000308469,ENSG00000308469.1_ENSG00000308469(-),EBOX,1209,1220,-,10.6585,8.8e-05,0.63,213.5,,
ENSG00000308469,ENSG00000308469_ENSG00000308469,ENSG00000308469.1_ENSG00000308469(-),TETO,176,194,-,9.47,6.45e-05,1,-816,,
ENSG00000308470,ENSG00000308470_ENSG00000308470,ENSG00000308470.1_ENSG00000308470(-),TETO,1609,1627,+,10.29,4.4e-05,1,617,,
ENSG00000308473,ENSG00000308473_ENSG00000308473,ENSG00000308473.1_ENSG00000308473(-),EBOX,472,483,+,14.935,4.14e-06,0.459,-523.5,,
ENSG00000308473,ENSG00000308473_ENSG00000308473,ENSG00000308473.1_ENSG00000308473(-),EBOX,321,332,+,11.5854,4.92e-05,0.63,-674.5,,
ENSG00000308474,ENSG00000308474_ENSG00000308474,ENSG00000308474.1_ENSG00000308474(-),EBOX,52,63,+,10.9919,7.15e-05,0.63,-943.5,,
ENSG00000308474,ENSG00000308474_ENSG00000308474,ENSG00000308474.1_ENSG00000308474(-),EBOX,1684,1695,-,10.439,9.97e-05,0.63,688.5,,
ENSG00000308475,ENSG00000308475_ENSG00000308475,ENSG00000308475.1_ENSG00000308475(-),TETO,1410,1428,-,10.92,3.22e-05,1,418,,
ENSG00000308476,ENSG00000308476_ENSG00000308476,ENSG00000308476.1_ENSG00000308476(-),TETO,1034,1052,-,9.94,5.16e-05,1,42,,
ENSG00000308476,ENSG00000308476_ENSG00000308476,ENSG00000308476.1_ENSG00000308476(-),TETO,1851,1869,+,8.68,9.93e-05,1,859,,
ENSG00000308477,ENSG00000308477_ENSG00000308477,ENSG00000308477.1_ENSG00000308477(-),EBOX,675,686,-,11.5528,5.02e-05,0.63,-320.5,,
ENSG00000308478,ENSG00000308478_ENSG00000308478,ENSG00000308478.1_ENSG00000308478(-),EBOX,959,970,-,12.252,3.2e-05,0.63,-36.5,,
ENSG00000308479,ENSG00000308479_ENSG00000308479,ENSG00000308479.1_ENSG00000308479(+),EBOX,1313,1324,-,11.4146,5.48e-05,0.63,317.5,,
ENSG00000308479,ENSG00000308479_ENSG00000308479,ENSG00000308479.1_ENSG00000308479(+),TETO,1498,1516,-,9.11,7.81e-05,1,506,,
ENSG00000308480,ENSG00000308480_ENSG00000308480,ENSG00000308480.1_ENSG00000308480(+),TETO,157,175,-,10.64,3.72e-05,1,-835,,
ENSG00000308480,ENSG00000308480_ENSG00000308480,ENSG00000308480.1_ENSG00000308480(+),TETO,947,965,-,9.68,5.82e-05,1,-45,,
ENSG00000308481,ENSG00000308481_ENSG00000308481,ENSG00000308481.1_ENSG00000308481(-),EBOX,623,634,-,11.5285,5.12e-05,0.63,-372.5,,
ENSG00000308482,ENSG00000308482_ENSG00000308482,ENSG00000308482.1_ENSG00000308482(-),TETO,368,386,+,12.355,1.38e-05,1,-624,,
ENSG00000308483,ENSG00000308483_ENSG00000308483,ENSG00000308483.1_ENSG00000308483(+),EBOX,780,791,+,11.6667,4.68e-05,0.63,-215.5,,
ENSG00000308483,ENSG00000308483_ENSG00000308483,ENSG00000308483.1_ENSG00000308483(+),TETO,72,90,-,12.09,1.58e-05,1,-920,,
ENSG00000308484,ENSG00000308484_ENSG00000308484,ENSG00000308484.1_ENSG00000308484(+),EBOX,624,635,+,16.3333,4.17e-07,0.321,-371.5,,
ENSG00000308484,ENSG00000308484_ENSG00000308484,ENSG00000308484.1_ENSG00000308484(+),EBOX,624,635,-,12.0325,3.66e-05,0.63,-371.5,,
ENSG00000308490,ENSG00000308490_ENSG00000308490,ENSG00000308490.1_ENSG00000308490(+),EBOX,1756,1767,+,10.4553,9.86e-05,0.63,760.5,,
ENSG00000308490,ENSG00000308490_ENSG00000308490,ENSG00000308490.1_ENSG00000308490(+),TETO,66,84,-,9.725,5.7e-05,1,-926,,
ENSG00000308492,ENSG00000308492_ENSG00000308492,ENSG00000308492.1_ENSG00000308492(-),TETO,847,865,-,13.62,6.61e-06,1,-145,,
ENSG00000308494,ENSG00000308494_ENSG00000308494,ENSG00000308494.1_ENSG00000308494(+),TETO,1964,1982,-,9.48,6.42e-05,1,972,,
ENSG00000308496,ENSG00000308496_ENSG00000308496,ENSG00000308496.1_ENSG00000308496(+),EBOX,1600,1611,-,12.252,3.2e-05,0.63,604.5,,
ENSG00000308496,ENSG00000308496_ENSG00000308496,ENSG00000308496.1_ENSG00000308496(+),EBOX,1108,1119,-,11.8049,4.28e-05,0.63,112.5,,
ENSG00000308499,ENSG00000308499_CCEPR,ENSG00000308499.1_CCEPR(-),EBOX,986,997,+,11.6748,4.65e-05,0.63,-9.5,,
ENSG00000308499,ENSG00000308499_CCEPR,ENSG00000308499.1_CCEPR(-),EBOX,933,944,+,11.1789,6.4e-05,0.63,-62.5,,
ENSG00000308499,ENSG00000308499_CCEPR,ENSG00000308499.1_CCEPR(-),TETO,1245,1263,+,11.37,2.46e-05,1,253,,
ENSG00000308500,ENSG00000308500_ENSG00000308500,ENSG00000308500.1_ENSG00000308500(+),TETO,1644,1662,-,11.25,2.65e-05,1,652,,
ENSG00000308500,ENSG00000308500_ENSG00000308500,ENSG00000308500.1_ENSG00000308500(+),TETO,731,749,-,8.77,9.44e-05,1,-261,,
ENSG00000308505,ENSG00000308505_ENSG00000308505,ENSG00000308505.1_ENSG00000308505(+),EBOX,182,193,+,10.9837,7.19e-05,0.63,-813.5,,
ENSG00000308509,ENSG00000308509_ENSG00000308509,ENSG00000308509.1_ENSG00000308509(-),EBOX,1970,1981,+,15.6179,1.67e-06,0.377,974.5,,
ENSG00000308509,ENSG00000308509_ENSG00000308509,ENSG00000308509.1_ENSG00000308509(-),EBOX,1970,1981,-,15.5041,1.96e-06,0.395,974.5,,
ENSG00000308511,ENSG00000308511_ENSG00000308511,ENSG00000308511.1_ENSG00000308511(+),TETO,1151,1169,-,13.96,5.32e-06,1,159,,
ENSG00000308511,ENSG00000308511_ENSG00000308511,ENSG00000308511.1_ENSG00000308511(+),TETO,1346,1364,+,10.98,3.11e-05,1,354,,
ENSG00000308511,ENSG00000308511_ENSG00000308511,ENSG00000308511.1_ENSG00000308511(+),TETO,1346,1364,-,10.675,3.66e-05,1,354,,
ENSG00000308513,ENSG00000308513_ENSG00000308513,ENSG00000308513.1_ENSG00000308513(-),EBOX,1243,1254,-,11.2764,6.03e-05,0.63,247.5,,
ENSG00000308517,ENSG00000308517_ENSG00000308517,ENSG00000308517.1_ENSG00000308517(-),EBOX,119,130,+,12,3.73e-05,0.63,-876.5,,
ENSG00000308519,ENSG00000308519_ENSG00000308519,ENSG00000308519.1_ENSG00000308519(+),TETO,1588,1606,+,8.735,9.64e-05,1,596,,
ENSG00000308519,ENSG00000308519_ENSG00000308519,ENSG00000308519.1_ENSG00000308519(+),TETO,1588,1606,-,8.735,9.64e-05,1,596,,
ENSG00000308520,ENSG00000308520_ENSG00000308520,ENSG00000308520.1_ENSG00000308520(+),EBOX,1532,1543,+,13.2927,1.63e-05,0.593,536.5,,
ENSG00000308520,ENSG00000308520_ENSG00000308520,ENSG00000308520.1_ENSG00000308520(+),EBOX,615,626,+,11.5285,5.12e-05,0.63,-380.5,,
ENSG00000308520,ENSG00000308520_ENSG00000308520,ENSG00000308520.1_ENSG00000308520(+),EBOX,615,626,-,11.4715,5.3e-05,0.63,-380.5,,
ENSG00000308520,ENSG00000308520_ENSG00000308520,ENSG00000308520.1_ENSG00000308520(+),EBOX,1532,1543,-,11.3252,5.8e-05,0.63,536.5,,
ENSG00000308520,ENSG00000308520_ENSG00000308520,ENSG00000308520.1_ENSG00000308520(+),TETO,549,567,-,9.5,6.35e-05,1,-443,,
ENSG00000308521,ENSG00000308521_ENSG00000308521,ENSG00000308521.1_ENSG00000308521(-),EBOX,1284,1295,-,12.3984,2.88e-05,0.63,288.5,,
ENSG00000308521,ENSG00000308521_ENSG00000308521,ENSG00000308521.1_ENSG00000308521(-),EBOX,1284,1295,+,11.9756,3.8e-05,0.63,288.5,,
ENSG00000308521,ENSG00000308521_ENSG00000308521,ENSG00000308521.1_ENSG00000308521(-),EBOX,1763,1774,+,11.0813,6.8e-05,0.63,767.5,,
ENSG00000308523,ENSG00000308523_ENSG00000308523,ENSG00000308523.1_ENSG00000308523(+),TETO,824,842,-,11.735,1.95e-05,1,-168,,
ENSG00000308525,ENSG00000308525_ENSG00000308525,ENSG00000308525.1_ENSG00000308525(-),EBOX,980,991,+,11.0163,7.07e-05,0.63,-15.5,,
ENSG00000308525,ENSG00000308525_ENSG00000308525,ENSG00000308525.1_ENSG00000308525(-),EBOX,1414,1425,-,10.8293,7.92e-05,0.63,418.5,,
ENSG00000308526,ENSG00000308526_ENSG00000308526,ENSG00000308526.1_ENSG00000308526(-),EBOX,152,163,-,11.8455,4.15e-05,0.63,-843.5,,
ENSG00000308528,ENSG00000308528_ENSG00000308528,ENSG00000308528.1_ENSG00000308528(+),EBOX,528,539,+,15.6992,1.46e-06,0.369,-467.5,,
ENSG00000308528,ENSG00000308528_ENSG00000308528,ENSG00000308528.1_ENSG00000308528(+),EBOX,528,539,-,10.9919,7.15e-05,0.63,-467.5,,
ENSG00000308528,ENSG00000308528_ENSG00000308528,ENSG00000308528.1_ENSG00000308528(+),EBOX,1246,1257,-,10.8374,7.89e-05,0.63,250.5,,
ENSG00000308531,ENSG00000308531_ENSG00000308531,ENSG00000308531.1_ENSG00000308531(+),EBOX,56,67,-,14.5691,6.22e-06,0.486,-939.5,,
ENSG00000308531,ENSG00000308531_ENSG00000308531,ENSG00000308531.1_ENSG00000308531(+),EBOX,56,67,+,14.5447,6.33e-06,0.486,-939.5,,
ENSG00000308532,ENSG00000308532_ENSG00000308532,ENSG00000308532.1_ENSG00000308532(-),EBOX,801,812,+,12.0732,3.57e-05,0.63,-194.5,,
ENSG00000308532,ENSG00000308532_ENSG00000308532,ENSG00000308532.1_ENSG00000308532(-),EBOX,801,812,-,12.0732,3.57e-05,0.63,-194.5,,
ENSG00000308532,ENSG00000308532_ENSG00000308532,ENSG00000308532.1_ENSG00000308532(-),EBOX,753,764,+,11.1138,6.63e-05,0.63,-242.5,,
ENSG00000308532,ENSG00000308532_ENSG00000308532,ENSG00000308532.1_ENSG00000308532(-),EBOX,769,780,+,11.1138,6.63e-05,0.63,-226.5,,
ENSG00000308532,ENSG00000308532_ENSG00000308532,ENSG00000308532.1_ENSG00000308532(-),EBOX,753,764,-,11.0244,7.04e-05,0.63,-242.5,,
ENSG00000308532,ENSG00000308532_ENSG00000308532,ENSG00000308532.1_ENSG00000308532(-),EBOX,769,780,-,11.0244,7.04e-05,0.63,-226.5,,
ENSG00000308532,ENSG00000308532_ENSG00000308532,ENSG00000308532.1_ENSG00000308532(-),EBOX,240,251,+,10.813,8e-05,0.63,-755.5,,
ENSG00000308532,ENSG00000308532_ENSG00000308532,ENSG00000308532.1_ENSG00000308532(-),EBOX,795,806,+,10.6992,8.58e-05,0.63,-200.5,,
ENSG00000308533,ENSG00000308533_ENSG00000308533,ENSG00000308533.1_ENSG00000308533(-),TETO,1974,1992,+,8.8,9.29e-05,1,982,,
ENSG00000308536,ENSG00000308536_ENSG00000308536,ENSG00000308536.1_ENSG00000308536(-),TETO,1441,1459,+,10.665,3.68e-05,1,449,,
ENSG00000308536,ENSG00000308536_ENSG00000308536,ENSG00000308536.1_ENSG00000308536(-),TETO,1441,1459,-,10.665,3.68e-05,1,449,,
ENSG00000308539,ENSG00000308539_ENSG00000308539,ENSG00000308539.1_ENSG00000308539(-),EBOX,1862,1873,-,10.8699,7.75e-05,0.63,866.5,,
ENSG00000308540,ENSG00000308540_ENSG00000308540,ENSG00000308540.1_ENSG00000308540(-),TETO,795,813,+,10.645,3.71e-05,1,-197,,
ENSG00000308548,ENSG00000308548_ENSG00000308548,ENSG00000308548.1_ENSG00000308548(+),EBOX,1424,1435,-,10.7398,8.32e-05,0.63,428.5,,
ENSG00000308549,ENSG00000308549_ENSG00000308549,ENSG00000308549.1_ENSG00000308549(-),EBOX,191,202,+,10.7317,8.36e-05,0.63,-804.5,,
ENSG00000308550,ENSG00000308550_ENSG00000308550,ENSG00000308550.1_ENSG00000308550(+),EBOX,1079,1090,+,15.4959,2.03e-06,0.395,83.5,,
ENSG00000308550,ENSG00000308550_ENSG00000308550,ENSG00000308550.1_ENSG00000308550(+),EBOX,1079,1090,-,11.1545,6.46e-05,0.63,83.5,,
ENSG00000308552,ENSG00000308552_ENSG00000308552,ENSG00000308552.1_ENSG00000308552(+),EBOX,1686,1697,-,14.8211,4.76e-06,0.474,690.5,,
ENSG00000308552,ENSG00000308552_ENSG00000308552,ENSG00000308552.1_ENSG00000308552(+),EBOX,1686,1697,+,14.1301,9.11e-06,0.531,690.5,,
ENSG00000308552,ENSG00000308552_ENSG00000308552,ENSG00000308552.1_ENSG00000308552(+),EBOX,444,455,+,12.252,3.2e-05,0.63,-551.5,,
ENSG00000308552,ENSG00000308552_ENSG00000308552,ENSG00000308552.1_ENSG00000308552(+),TETO,1266,1284,-,11.85,1.81e-05,1,274,,
ENSG00000308552,ENSG00000308552_ENSG00000308552,ENSG00000308552.1_ENSG00000308552(+),TETO,528,546,+,9.38,6.75e-05,1,-464,,
ENSG00000308553,ENSG00000308553_ENSG00000308553,ENSG00000308553.1_ENSG00000308553(-),TETO,972,990,-,10.375,4.23e-05,1,-20,,
ENSG00000308554,ENSG00000308554_ENSG00000308554,ENSG00000308554.1_ENSG00000308554(-),EBOX,890,901,+,11.1951,6.33e-05,0.63,-105.5,,
ENSG00000308554,ENSG00000308554_ENSG00000308554,ENSG00000308554.1_ENSG00000308554(-),TETO,1497,1515,-,10.185,4.61e-05,1,505,,
ENSG00000308557,ENSG00000308557_ENSG00000308557,ENSG00000308557.1_ENSG00000308557(-),EBOX,1040,1051,+,13.0488,1.92e-05,0.624,44.5,,
ENSG00000308557,ENSG00000308557_ENSG00000308557,ENSG00000308557.1_ENSG00000308557(-),EBOX,1040,1051,-,13.0488,1.92e-05,0.624,44.5,,
ENSG00000308557,ENSG00000308557_ENSG00000308557,ENSG00000308557.1_ENSG00000308557(-),EBOX,1444,1455,-,10.6179,9.02e-05,0.63,448.5,,
ENSG00000308558,ENSG00000308558_ENSG00000308558,ENSG00000308558.1_ENSG00000308558(-),EBOX,1447,1458,+,14.935,4.14e-06,0.459,451.5,,
ENSG00000308563,ENSG00000308563_ENSG00000308563,ENSG00000308563.1_ENSG00000308563(-),EBOX,1289,1300,+,11.2764,6.03e-05,0.63,293.5,,
ENSG00000308563,ENSG00000308563_ENSG00000308563,ENSG00000308563.1_ENSG00000308563(-),EBOX,1084,1095,+,11.0325,6.99e-05,0.63,88.5,,
ENSG00000308563,ENSG00000308563_ENSG00000308563,ENSG00000308563.1_ENSG00000308563(-),TETO,129,147,-,12.455,1.32e-05,1,-863,,
ENSG00000308563,ENSG00000308563_ENSG00000308563,ENSG00000308563.1_ENSG00000308563(-),TETO,129,147,+,12.15,1.53e-05,1,-863,,
ENSG00000308566,ENSG00000308566_ENSG00000308566,ENSG00000308566.1_ENSG00000308566(+),EBOX,1280,1291,+,11.561,4.99e-05,0.63,284.5,,
ENSG00000308569,ENSG00000308569_ENSG00000308569,ENSG00000308569.1_ENSG00000308569(+),EBOX,149,160,+,15.6748,1.52e-06,0.37,-846.5,,
ENSG00000308569,ENSG00000308569_ENSG00000308569,ENSG00000308569.1_ENSG00000308569(+),EBOX,149,160,-,14.9919,3.9e-06,0.449,-846.5,,
ENSG00000308569,ENSG00000308569_ENSG00000308569,ENSG00000308569.1_ENSG00000308569(+),EBOX,544,555,+,10.439,9.97e-05,0.63,-451.5,,
ENSG00000308570,ENSG00000308570_ENSG00000308570,ENSG00000308570.1_ENSG00000308570(+),TETO,1496,1514,-,10.205,4.57e-05,1,504,,
ENSG00000308570,ENSG00000308570_ENSG00000308570,ENSG00000308570.1_ENSG00000308570(+),TETO,1132,1150,+,9.075,7.96e-05,1,140,,
ENSG00000308570,ENSG00000308570_ENSG00000308570,ENSG00000308570.1_ENSG00000308570(+),TETO,1132,1150,-,9.075,7.96e-05,1,140,,
ENSG00000308571,ENSG00000308571_ENSG00000308571,ENSG00000308571.1_ENSG00000308571(+),EBOX,1525,1536,+,11.1463,6.51e-05,0.63,529.5,,
ENSG00000308572,ENSG00000308572_ENSG00000308572,ENSG00000308572.1_ENSG00000308572(+),EBOX,1797,1808,-,11.1951,6.33e-05,0.63,801.5,,
ENSG00000308572,ENSG00000308572_ENSG00000308572,ENSG00000308572.1_ENSG00000308572(+),TETO,1183,1201,+,10.185,4.61e-05,1,191,,
ENSG00000308573,ENSG00000308573_ENSG00000308573,ENSG00000308573.1_ENSG00000308573(+),TETO,1898,1916,-,11.915,1.74e-05,1,906,,
ENSG00000308574,ENSG00000308574_ENSG00000308574,ENSG00000308574.1_ENSG00000308574(+),TETO,600,618,-,8.73,9.67e-05,1,-392,,
ENSG00000308575,ENSG00000308575_ENSG00000308575,ENSG00000308575.1_ENSG00000308575(+),EBOX,362,373,+,11.1138,6.63e-05,0.63,-633.5,,
ENSG00000308575,ENSG00000308575_ENSG00000308575,ENSG00000308575.1_ENSG00000308575(+),TETO,698,716,+,10.09,4.82e-05,1,-294,,
ENSG00000308579,ENSG00000308579_ENSG00000308579,ENSG00000308579.1_ENSG00000308579(-),EBOX,133,144,+,13.5203,1.41e-05,0.572,-862.5,,
ENSG00000308579,ENSG00000308579_ENSG00000308579,ENSG00000308579.1_ENSG00000308579(-),EBOX,133,144,-,12.6911,2.39e-05,0.63,-862.5,,
ENSG00000308581,ENSG00000308581_ENSG00000308581,ENSG00000308581.1_ENSG00000308581(+),TETO,1455,1473,-,13.865,5.66e-06,1,463,,
ENSG00000308581,ENSG00000308581_ENSG00000308581,ENSG00000308581.1_ENSG00000308581(+),TETO,1523,1541,-,9.58,6.11e-05,1,531,,
ENSG00000308583,ENSG00000308583_ENSG00000308583,ENSG00000308583.1_ENSG00000308583(-),EBOX,1256,1267,-,11.0732,6.85e-05,0.63,260.5,,
ENSG00000308583,ENSG00000308583_ENSG00000308583,ENSG00000308583.1_ENSG00000308583(-),EBOX,1468,1479,+,10.4797,9.72e-05,0.63,472.5,,
ENSG00000308587,ENSG00000308587_ENSG00000308587,ENSG00000308587.1_ENSG00000308587(-),EBOX,13,24,-,13.9187,1.06e-05,0.545,-982.5,,
ENSG00000308587,ENSG00000308587_ENSG00000308587,ENSG00000308587.1_ENSG00000308587(-),EBOX,13,24,+,13.2358,1.69e-05,0.602,-982.5,,
ENSG00000308587,ENSG00000308587_ENSG00000308587,ENSG00000308587.1_ENSG00000308587(-),EBOX,1375,1386,+,10.7236,8.41e-05,0.63,379.5,,
ENSG00000308587,ENSG00000308587_ENSG00000308587,ENSG00000308587.1_ENSG00000308587(-),EBOX,1375,1386,-,10.7073,8.53e-05,0.63,379.5,,
ENSG00000308587,ENSG00000308587_ENSG00000308587,ENSG00000308587.1_ENSG00000308587(-),EBOX,1522,1533,-,10.626,8.98e-05,0.63,526.5,,
ENSG00000308587,ENSG00000308587_ENSG00000308587,ENSG00000308587.1_ENSG00000308587(-),EBOX,1181,1192,+,10.5447,9.35e-05,0.63,185.5,,
ENSG00000308587,ENSG00000308587_ENSG00000308587,ENSG00000308587.1_ENSG00000308587(-),EBOX,1181,1192,-,10.5366,9.4e-05,0.63,185.5,,
ENSG00000308589,ENSG00000308589_ENSG00000308589,ENSG00000308589.1_ENSG00000308589(+),EBOX,507,518,-,12.8537,2.17e-05,0.63,-488.5,,
ENSG00000308589,ENSG00000308589_ENSG00000308589,ENSG00000308589.1_ENSG00000308589(+),EBOX,507,518,+,10.7154,8.47e-05,0.63,-488.5,,
ENSG00000308590,ENSG00000308590_ENSG00000308590,ENSG00000308590.1_ENSG00000308590(+),TETO,910,928,+,10.435,4.11e-05,1,-82,,
ENSG00000308590,ENSG00000308590_ENSG00000308590,ENSG00000308590.1_ENSG00000308590(+),TETO,1008,1026,-,10.075,4.85e-05,1,16,,
ENSG00000308591,ENSG00000308591_ENSG00000308591,ENSG00000308591.1_ENSG00000308591(-),TETO,996,1014,+,9.34,6.89e-05,1,4,,
ENSG00000308593,ENSG00000308593_ENSG00000308593,ENSG00000308593.1_ENSG00000308593(-),TETO,1043,1061,+,9.43,6.59e-05,1,51,,
ENSG00000308594,ENSG00000308594_ENSG00000308594,ENSG00000308594.1_ENSG00000308594(+),TETO,354,372,+,11.655,2.05e-05,1,-638,,
ENSG00000308595,ENSG00000308595_ENSG00000308595,ENSG00000308595.1_ENSG00000308595(+),EBOX,957,968,+,10.5935,9.11e-05,0.63,-38.5,,
ENSG00000308596,ENSG00000308596_ENSG00000308596,ENSG00000308596.1_ENSG00000308596(-),EBOX,1645,1656,-,12.8293,2.21e-05,0.63,649.5,,
ENSG00000308597,ENSG00000308597_ENSG00000308597,ENSG00000308597.1_ENSG00000308597(+),EBOX,940,951,+,15.6992,1.46e-06,0.369,-55.5,,
ENSG00000308597,ENSG00000308597_ENSG00000308597,ENSG00000308597.1_ENSG00000308597(+),EBOX,940,951,-,10.9919,7.15e-05,0.63,-55.5,,
ENSG00000308599,ENSG00000308599_ENSG00000308599,ENSG00000308599.1_ENSG00000308599(+),EBOX,574,585,+,12.0488,3.62e-05,0.63,-421.5,,
ENSG00000308601,ENSG00000308601_ENSG00000308601,ENSG00000308601.1_ENSG00000308601(+),EBOX,964,975,+,11.9187,3.97e-05,0.63,-31.5,,
ENSG00000308601,ENSG00000308601_ENSG00000308601,ENSG00000308601.1_ENSG00000308601(+),EBOX,964,975,-,10.5285,9.44e-05,0.63,-31.5,,
ENSG00000308602,ENSG00000308602_ENSG00000308602,ENSG00000308602.1_ENSG00000308602(-),EBOX,1600,1611,-,12.6179,2.5e-05,0.63,604.5,,
ENSG00000308602,ENSG00000308602_ENSG00000308602,ENSG00000308602.1_ENSG00000308602(-),EBOX,1600,1611,+,10.626,8.98e-05,0.63,604.5,,
ENSG00000308603,ENSG00000308603_ENSG00000308603,ENSG00000308603.1_ENSG00000308603(-),TETO,1017,1035,+,9.61,6.02e-05,1,25,,
ENSG00000308604,ENSG00000308604_ENSG00000308604,ENSG00000308604.1_ENSG00000308604(+),TETO,382,400,-,9.165,7.57e-05,1,-610,,
ENSG00000308605,ENSG00000308605_ENSG00000308605,ENSG00000308605.1_ENSG00000308605(-),EBOX,985,996,+,12.6098,2.52e-05,0.63,-10.5,,
ENSG00000308605,ENSG00000308605_ENSG00000308605,ENSG00000308605.1_ENSG00000308605(-),EBOX,985,996,-,10.9756,7.24e-05,0.63,-10.5,,
ENSG00000308606,ENSG00000308606_ENSG00000308606,ENSG00000308606.1_ENSG00000308606(+),EBOX,1986,1997,-,11.1057,6.68e-05,0.63,990.5,,
ENSG00000308606,ENSG00000308606_ENSG00000308606,ENSG00000308606.1_ENSG00000308606(+),TETO,1153,1171,+,9.89,5.28e-05,1,161,,
ENSG00000308613,ENSG00000308613_ENSG00000308613,ENSG00000308613.1_ENSG00000308613(-),TETO,1341,1359,-,11.34,2.5e-05,1,349,,
